,M,t,x,u_actual,u_pred
8274,4.5,0.3,0.93,0.0,0.07276837
8275,4.5,0.3,0.94,0.0,0.0731097
8276,4.5,0.3,0.95,0.0,0.07344692
8277,4.5,0.3,0.96,0.0,0.07377953
8278,4.5,0.3,0.97,0.0,0.07410711
8279,4.5,0.3,0.98,0.0,0.07442941
8280,4.5,0.3,0.99,0.0,0.074746095
8281,4.5,0.3,1.0,0.0,0.07505699
8283,4.5,0.31,0.01,0.9396690000000001,0.7853241
8284,4.5,0.31,0.02,0.8952196,0.81246346
8285,4.5,0.31,0.03,0.8599095999999999,0.8203312
8286,4.5,0.31,0.04,0.8305664,0.8190422
8287,4.5,0.31,0.05,0.8054326999999999,0.81667185
8288,4.5,0.31,0.06,0.7834298000000001,0.81397796
8289,4.5,0.31,0.07,0.7638469,0.8110753
8290,4.5,0.31,0.08,0.7461901,0.8080118
8291,4.5,0.31,0.09,0.7301023,0.80480814
8292,4.5,0.31,0.1,0.7153165,0.80146277
8293,4.5,0.31,0.11,0.7016281999999999,0.79796827
8294,4.5,0.31,0.12,0.6888769,0.7943135
8295,4.5,0.31,0.13,0.6769344,0.79048425
8296,4.5,0.31,0.14,0.6656966999999999,0.7864641
8297,4.5,0.31,0.15,0.6550783,0.78223395
8298,4.5,0.31,0.16,0.6450078,0.7777729
8299,4.5,0.31,0.17,0.6354253000000001,0.7730574
8300,4.5,0.31,0.18,0.6262798,0.7680617
8301,4.5,0.31,0.19,0.6175276,0.7627573
8302,4.5,0.31,0.2,0.6091308000000001,0.75711316
8303,4.5,0.31,0.21,0.6010565999999999,0.7510946
8304,4.5,0.31,0.22,0.5932761999999999,0.74466366
8305,4.5,0.31,0.23,0.5857640000000001,0.737779
8306,4.5,0.31,0.24,0.5784977,0.7303951
8307,4.5,0.31,0.25,0.5714570999999999,0.72246116
8308,4.5,0.31,0.26,0.5646241999999999,0.7139232
8309,4.5,0.31,0.27,0.5579829000000001,0.70472103
8310,4.5,0.31,0.28,0.5515184,0.6947899
8311,4.5,0.31,0.29,0.5452176,0.68406016
8312,4.5,0.31,0.3,0.5390682,0.6724571
8313,4.5,0.31,0.31,0.5330590999999999,0.6599018
8314,4.5,0.31,0.32,0.5271800999999999,0.6463126
8315,4.5,0.31,0.33,0.5214217999999999,0.6316059
8316,4.5,0.31,0.34,0.5157754,0.6156994
8317,4.5,0.31,0.35,0.5102327,0.5985159
8318,4.5,0.31,0.36,0.5047861,0.5799865
8319,4.5,0.31,0.37,0.49942840000000005,0.56005895
8320,4.5,0.31,0.38,0.49415290000000006,0.5387042
8321,4.5,0.31,0.39,0.48895320000000003,0.51592416
8322,4.5,0.31,0.4,0.48382299999999995,0.49176374
8323,4.5,0.31,0.41,0.4787567,0.46631995
8324,4.5,0.31,0.42,0.4737484,0.43974924
8325,4.5,0.31,0.43,0.46879269999999995,0.41227537
8326,4.5,0.31,0.44,0.46388440000000003,0.38418826
8327,4.5,0.31,0.45,0.4590182,0.3558387
8328,4.5,0.31,0.46,0.4541889,0.32762375
8329,4.5,0.31,0.47,0.44939140000000005,0.29996482
8330,4.5,0.31,0.48,0.4446205,0.27327904
8331,4.5,0.31,0.49,0.439871,0.24794978
8332,4.5,0.31,0.5,0.4351376,0.22429875
8333,4.5,0.31,0.51,0.43041499999999994,0.20256549
8334,4.5,0.31,0.52,0.0,0.18289563
8335,4.5,0.31,0.53,0.0,0.1653443
8336,4.5,0.31,0.54,0.0,0.14988184
8337,4.5,0.31,0.55,0.0,0.1364132
8338,4.5,0.31,0.56,0.0,0.12479619
8339,4.5,0.31,0.57,0.0,0.11485962
8340,4.5,0.31,0.58,0.0,0.106420405
8341,4.5,0.31,0.59,0.0,0.09929552
8342,4.5,0.31,0.6,0.0,0.09331093
8343,4.5,0.31,0.61,0.0,0.08830702
8344,4.5,0.31,0.62,0.0,0.08414074
8345,4.5,0.31,0.63,0.0,0.08068658
8346,4.5,0.31,0.64,0.0,0.07783589
8347,4.5,0.31,0.65,0.0,0.07549556
8348,4.5,0.31,0.66,0.0,0.0735862
8349,4.5,0.31,0.67,0.0,0.07204069
8350,4.5,0.31,0.68,0.0,0.0708023
8351,4.5,0.31,0.69,0.0,0.0698231
8352,4.5,0.31,0.7,0.0,0.06906276
8353,4.5,0.31,0.71,0.0,0.06848722
8354,4.5,0.31,0.72,0.0,0.06806773
8355,4.5,0.31,0.73,0.0,0.06778003
8356,4.5,0.31,0.74,0.0,0.067603566
8357,4.5,0.31,0.75,0.0,0.067520924
8358,4.5,0.31,0.76,0.0,0.067517325
8359,4.5,0.31,0.77,0.0,0.067580156
8360,4.5,0.31,0.78,0.0,0.067698754
8361,4.5,0.31,0.79,0.0,0.06786401
8362,4.5,0.31,0.8,0.0,0.06806809
8363,4.5,0.31,0.81,0.0,0.068304345
8364,4.5,0.31,0.82,0.0,0.068567105
8365,4.5,0.31,0.83,0.0,0.0688514
8366,4.5,0.31,0.84,0.0,0.06915313
8367,4.5,0.31,0.85,0.0,0.06946872
8368,4.5,0.31,0.86,0.0,0.069794975
8369,4.5,0.31,0.87,0.0,0.07012938
8370,4.5,0.31,0.88,0.0,0.0704696
8371,4.5,0.31,0.89,0.0,0.07081372
8372,4.5,0.31,0.9,0.0,0.0711601
8373,4.5,0.31,0.91,0.0,0.07150729
8374,4.5,0.31,0.92,0.0,0.07185403
8375,4.5,0.31,0.93,0.0,0.07219939
8376,4.5,0.31,0.94,0.0,0.07254243
8377,4.5,0.31,0.95,0.0,0.07288241
8378,4.5,0.31,0.96,0.0,0.0732187
8379,4.5,0.31,0.97,0.0,0.07355081
8380,4.5,0.31,0.98,0.0,0.07387827
8381,4.5,0.31,0.99,0.0,0.074200734
8382,4.5,0.31,1.0,0.0,0.074517906
8384,4.5,0.32,0.01,0.9412623999999999,0.7889101
8385,4.5,0.32,0.02,0.8976851999999998,0.8144423
8386,4.5,0.32,0.03,0.8629312,0.82193846
8387,4.5,0.32,0.04,0.8339764000000001,0.82076275
8388,4.5,0.32,0.05,0.8091314000000001,0.8185407
8389,4.5,0.32,0.06,0.7873532,0.8160129
8390,4.5,0.32,0.07,0.7679514000000001,0.8132919
8391,4.5,0.32,0.08,0.7504451,0.81042355
8392,4.5,0.32,0.09,0.7344852,0.80742866
8393,4.5,0.32,0.1,0.7198106,0.8043067
8394,4.5,0.32,0.11,0.7062206,0.80105126
8395,4.5,0.32,0.12,0.6935576,0.7976528
8396,4.5,0.32,0.13,0.6816956000000001,0.79409873
8397,4.5,0.32,0.14,0.6705323000000001,0.79037446
8398,4.5,0.32,0.15,0.6599834,0.78646344
8399,4.5,0.32,0.16,0.6499785,0.7823469
8400,4.5,0.32,0.17,0.6404585999999999,0.7780043
8401,4.5,0.32,0.18,0.6313731,0.7734129
8402,4.5,0.32,0.19,0.6226791,0.768548
8403,4.5,0.32,0.2,0.6143390000000001,0.76338196
8404,4.5,0.32,0.21,0.6063205,0.7578849
8405,4.5,0.32,0.22,0.5985949,0.75202346
8406,4.5,0.32,0.23,0.5911373000000001,0.7457616
8407,4.5,0.32,0.24,0.5839251999999999,0.7390593
8408,4.5,0.32,0.25,0.576939,0.73187274
8409,4.5,0.32,0.26,0.5701606,0.7241538
8410,4.5,0.32,0.27,0.5635743000000001,0.71585
8411,4.5,0.32,0.28,0.5571654,0.70690393
8412,4.5,0.32,0.29,0.550921,0.69725335
8413,4.5,0.32,0.3,0.5448289000000001,0.686831
8414,4.5,0.32,0.31,0.5388783,0.67556494
8415,4.5,0.32,0.32,0.5330590999999999,0.6633788
8416,4.5,0.32,0.33,0.5273619,0.650193
8417,4.5,0.32,0.34,0.5217782999999999,0.6359259
8418,4.5,0.32,0.35,0.5163002,0.620496
8419,4.5,0.32,0.36,0.5109201,0.6038254
8420,4.5,0.32,0.37,0.5056311,0.5858437
8421,4.5,0.32,0.38,0.5004265,0.5664939
8422,4.5,0.32,0.39,0.49530029999999997,0.5457388
8423,4.5,0.32,0.4,0.49024639999999997,0.52357054
8424,4.5,0.32,0.41,0.48525920000000006,0.50001746
8425,4.5,0.32,0.42,0.48033339999999997,0.47515723
8426,4.5,0.32,0.43,0.4754638,0.4491226
8427,4.5,0.32,0.44,0.47064529999999993,0.4221106
8428,4.5,0.32,0.45,0.4658731,0.3943835
8429,4.5,0.32,0.46,0.4611423,0.3662655
8430,4.5,0.32,0.47,0.45644840000000003,0.33813214
8431,4.5,0.32,0.48,0.4517865,0.3103919
8432,4.5,0.32,0.49,0.44715200000000005,0.28345886
8433,4.5,0.32,0.5,0.4425402,0.25772616
8434,4.5,0.32,0.51,0.4379464,0.2335352
8435,4.5,0.32,0.52,0.4333657,0.21115503
8436,4.5,0.32,0.53,0.42879300000000004,0.19076584
8437,4.5,0.32,0.54,0.0,0.17245714
8438,4.5,0.32,0.55,0.0,0.1562319
8439,4.5,0.32,0.56,0.0,0.14202216
8440,4.5,0.32,0.57,0.0,0.12970494
8441,4.5,0.32,0.58,0.0,0.11912255
8442,4.5,0.32,0.59,0.0,0.11009862
8443,4.5,0.32,0.6,0.0,0.10245219
8444,4.5,0.32,0.61,0.0,0.096008025
8445,4.5,0.32,0.62,0.0,0.09060221
8446,4.5,0.32,0.63,0.0,0.086087026
8447,4.5,0.32,0.64,0.0,0.08233115
8448,4.5,0.32,0.65,0.0,0.07922031
8449,4.5,0.32,0.66,0.0,0.07665597
8450,4.5,0.32,0.67,0.0,0.07455398
8451,4.5,0.32,0.68,0.0,0.07284274
8452,4.5,0.32,0.69,0.0,0.07146176
8453,4.5,0.32,0.7,0.0,0.07035975
8454,4.5,0.32,0.71,0.0,0.0694935
8455,4.5,0.32,0.72,0.0,0.06882655
8456,4.5,0.32,0.73,0.0,0.06832814
8457,4.5,0.32,0.74,0.0,0.06797216
8458,4.5,0.32,0.75,0.0,0.067736596
8459,4.5,0.32,0.76,0.0,0.06760274
8460,4.5,0.32,0.77,0.0,0.067554735
8461,4.5,0.32,0.78,0.0,0.06757909
8462,4.5,0.32,0.79,0.0,0.06766429
8463,4.5,0.32,0.8,0.0,0.06780058
8464,4.5,0.32,0.81,0.0,0.06797952
8465,4.5,0.32,0.82,0.0,0.06819402
8466,4.5,0.32,0.83,0.0,0.0684379
8467,4.5,0.32,0.84,0.0,0.068705946
8468,4.5,0.32,0.85,0.0,0.06899364
8469,4.5,0.32,0.86,0.0,0.069297135
8470,4.5,0.32,0.87,0.0,0.06961307
8471,4.5,0.32,0.88,0.0,0.069938615
8472,4.5,0.32,0.89,0.0,0.07027132
8473,4.5,0.32,0.9,0.0,0.07060909
8474,4.5,0.32,0.91,0.0,0.07095017
8475,4.5,0.32,0.92,0.0,0.07129295
8476,4.5,0.32,0.93,0.0,0.071636155
8477,4.5,0.32,0.94,0.0,0.07197863
8478,4.5,0.32,0.95,0.0,0.07231942
8479,4.5,0.32,0.96,0.0,0.07265771
8480,4.5,0.32,0.97,0.0,0.07299284
8481,4.5,0.32,0.98,0.0,0.073324166
8482,4.5,0.32,0.99,0.0,0.07365126
8483,4.5,0.32,1.0,0.0,0.07397366
8485,4.5,0.33,0.01,0.942773,0.7922715
8486,4.5,0.33,0.02,0.9000338,0.8163185
8487,4.5,0.33,0.03,0.8658181999999999,0.82346624
8488,4.5,0.33,0.04,0.8372413000000001,0.8223924
8489,4.5,0.33,0.05,0.8126779000000001,0.8203066
8490,4.5,0.33,0.06,0.7911191999999999,0.81793094
8491,4.5,0.33,0.07,0.7718946999999999,0.81537646
8492,4.5,0.33,0.08,0.7545354999999999,0.81268644
8493,4.5,0.33,0.09,0.7387007,0.809882
8494,4.5,0.33,0.1,0.7241346,0.8069631
8495,4.5,0.33,0.11,0.7106405,0.80392474
8496,4.5,0.33,0.12,0.6980636,0.80075824
8497,4.5,0.33,0.13,0.6862798999999999,0.7974527
8498,4.5,0.33,0.14,0.6751887,0.7939952
8499,4.5,0.33,0.15,0.6647069,0.7903708
8500,4.5,0.33,0.16,0.6547654,0.7865632
8501,4.5,0.33,0.17,0.6453055,0.78255427
8502,4.5,0.33,0.18,0.6362777,0.778324
8503,4.5,0.33,0.19,0.6276392,0.7738503
8504,4.5,0.33,0.2,0.6193531999999999,0.7691094
8505,4.5,0.33,0.21,0.6113876,0.76407486
8506,4.5,0.33,0.22,0.6037140999999999,0.75871754
8507,4.5,0.33,0.23,0.5963078,0.75300604
8508,4.5,0.33,0.24,0.5891469,0.74690527
8509,4.5,0.33,0.25,0.5822116,0.74037695
8510,4.5,0.33,0.26,0.5754843000000001,0.73337907
8511,4.5,0.33,0.27,0.5689493,0.7258654
8512,4.5,0.33,0.28,0.5625922,0.7177857
8513,4.5,0.33,0.29,0.5564,0.70908475
8514,4.5,0.33,0.3,0.550361,0.6997028
8515,4.5,0.33,0.31,0.5444644000000001,0.689575
8516,4.5,0.33,0.32,0.5387001,0.6786322
8517,4.5,0.33,0.33,0.5330590999999999,0.6668002
8518,4.5,0.33,0.34,0.5275329000000001,0.6540017
8519,4.5,0.33,0.35,0.5221136,0.64015716
8520,4.5,0.33,0.36,0.516794,0.6251861
8521,4.5,0.33,0.37,0.5115673,0.6090104
8522,4.5,0.33,0.38,0.5064269,0.5915586
8523,4.5,0.33,0.39,0.5013668,0.5727697
8524,4.5,0.33,0.4,0.49638140000000003,0.5526003
8525,4.5,0.33,0.41,0.4914652,0.5310322
8526,4.5,0.33,0.42,0.486613,0.50808114
8527,4.5,0.33,0.43,0.4818199000000001,0.483806
8528,4.5,0.33,0.44,0.47708100000000003,0.45831835
8529,4.5,0.33,0.45,0.4723918,0.43178937
8530,4.5,0.33,0.46,0.4677478,0.40445414
8531,4.5,0.33,0.47,0.46314449999999996,0.37661046
8532,4.5,0.33,0.48,0.4585777,0.34861168
8533,4.5,0.33,0.49,0.4540431,0.3208482
8534,4.5,0.33,0.5,0.44953630000000006,0.2937293
8535,4.5,0.33,0.51,0.44505320000000004,0.26765132
8536,4.5,0.33,0.52,0.4405894,0.24297309
8537,4.5,0.33,0.53,0.4361406,0.21998827
8538,4.5,0.33,0.54,0.4317022,0.19890979
8539,4.5,0.33,0.55,0.42726959999999997,0.17986073
8540,4.5,0.33,0.56,0.0,0.1628779
8541,4.5,0.33,0.57,0.0,0.14792146
8542,4.5,0.33,0.58,0.0,0.13489091
8543,4.5,0.33,0.59,0.0,0.12364414
8544,4.5,0.33,0.6,0.0,0.11401384
8545,4.5,0.33,0.61,0.0,0.10582315
8546,4.5,0.33,0.62,0.0,0.098896325
8547,4.5,0.33,0.63,0.0,0.093067065
8548,4.5,0.33,0.64,0.0,0.08818269
8549,4.5,0.33,0.65,0.0,0.08410674
8550,4.5,0.33,0.66,0.0,0.08071937
8551,4.5,0.33,0.67,0.0,0.077916704
8552,4.5,0.33,0.68,0.0,0.075609416
8553,4.5,0.33,0.69,0.0,0.07372147
8554,4.5,0.33,0.7,0.0,0.07218827
8555,4.5,0.33,0.71,0.0,0.07095512
8556,4.5,0.33,0.72,0.0,0.06997578
8557,4.5,0.33,0.73,0.0,0.06921126
8558,4.5,0.33,0.74,0.0,0.068628445
8559,4.5,0.33,0.75,0.0,0.0681995
8560,4.5,0.33,0.76,0.0,0.06790071
8561,4.5,0.33,0.77,0.0,0.06771206
8562,4.5,0.33,0.78,0.0,0.06761652
8563,4.5,0.33,0.79,0.0,0.06759963
8564,4.5,0.33,0.8,0.0,0.06764906
8565,4.5,0.33,0.81,0.0,0.06775425
8566,4.5,0.33,0.82,0.0,0.0679062
8567,4.5,0.33,0.83,0.0,0.068097256
8568,4.5,0.33,0.84,0.0,0.068320885
8569,4.5,0.33,0.85,0.0,0.06857135
8570,4.5,0.33,0.86,0.0,0.06884385
8571,4.5,0.33,0.87,0.0,0.06913422
8572,4.5,0.33,0.88,0.0,0.06943889
8573,4.5,0.33,0.89,0.0,0.06975479
8574,4.5,0.33,0.9,0.0,0.07007928
8575,4.5,0.33,0.91,0.0,0.070410065
8576,4.5,0.33,0.92,0.0,0.07074523
8577,4.5,0.33,0.93,0.0,0.07108313
8578,4.5,0.33,0.94,0.0,0.071422264
8579,4.5,0.33,0.95,0.0,0.07176144
8580,4.5,0.33,0.96,0.0,0.0720996
8581,4.5,0.33,0.97,0.0,0.07243589
8582,4.5,0.33,0.98,0.0,0.072769485
8583,4.5,0.33,0.99,0.0,0.073099785
8584,4.5,0.33,1.0,0.0,0.073426224
8586,4.5,0.34,0.01,0.9442071,0.79542625
8587,4.5,0.34,0.02,0.902274,0.81809884
8588,4.5,0.34,0.03,0.8685799000000001,0.82491976
8589,4.5,0.34,0.04,0.8403706,0.8239374
8590,4.5,0.34,0.05,0.8160821999999999,0.82197684
8591,4.5,0.34,0.06,0.7947382,0.8197411
8592,4.5,0.34,0.07,0.775687,0.8173393
8593,4.5,0.34,0.08,0.7584719,0.8148125
8594,4.5,0.34,0.09,0.7427595,0.81218207
8595,4.5,0.34,0.1,0.7282996,0.8094484
8596,4.5,0.34,0.11,0.7148991,0.80660737
8597,4.5,0.34,0.12,0.7024060999999999,0.80365145
8598,4.5,0.34,0.13,0.6906985999999999,0.800571
8599,4.5,0.34,0.14,0.6796774999999999,0.79735434
8600,4.5,0.34,0.15,0.6692608,0.79398847
8601,4.5,0.34,0.16,0.6593804,0.7904586
8602,4.5,0.34,0.17,0.6499785,0.78674906
8603,4.5,0.34,0.18,0.6410061,0.78284174
8604,4.5,0.34,0.19,0.6324209,0.77871764
8605,4.5,0.34,0.2,0.6241866,0.77435553
8606,4.5,0.34,0.21,0.6162713000000001,0.76973224
8607,4.5,0.34,0.22,0.6086473000000001,0.7648225
8608,4.5,0.34,0.23,0.6012898,0.7595983
8609,4.5,0.34,0.24,0.5941771,0.75402945
8610,4.5,0.34,0.25,0.5872899,0.7480824
8611,4.5,0.34,0.26,0.5806106,0.7417202
8612,4.5,0.34,0.27,0.5741236,0.7349026
8613,4.5,0.34,0.28,0.5678149,0.7275855
8614,4.5,0.34,0.29,0.5616715,0.7197203
8615,4.5,0.34,0.3,0.5556818,0.7112541
8616,4.5,0.34,0.31,0.5498352,0.70212954
8617,4.5,0.34,0.32,0.5441216999999999,0.6922843
8618,4.5,0.34,0.33,0.5385325,0.6816513
8619,4.5,0.34,0.34,0.5330590999999999,0.6701591
8620,4.5,0.34,0.35,0.5276938,0.6577328
8621,4.5,0.34,0.36,0.5224295999999999,0.6442943
8622,4.5,0.34,0.37,0.5172595999999999,0.6297648
8623,4.5,0.34,0.38,0.5121776,0.6140667
8624,4.5,0.34,0.39,0.5071776,0.5971271
8625,4.5,0.34,0.4,0.5022542,0.5788824
8626,4.5,0.34,0.41,0.49740200000000007,0.55928373
8627,4.5,0.34,0.42,0.492616,0.5383045
8628,4.5,0.34,0.43,0.4878915,0.5159483
8629,4.5,0.34,0.44,0.48322380000000004,0.492258
8630,4.5,0.34,0.45,0.4786085,0.46732485
8631,4.5,0.34,0.46,0.4740415,0.44129655
8632,4.5,0.34,0.47,0.4695184,0.41438138
8633,4.5,0.34,0.48,0.4650353,0.3868517
8634,4.5,0.34,0.49,0.4605883,0.35903564
8635,4.5,0.34,0.5,0.4561733,0.33130604
8636,4.5,0.34,0.51,0.4517865,0.3040615
8637,4.5,0.34,0.52,0.44742390000000004,0.2776989
8638,4.5,0.34,0.53,0.4430818,0.252588
8639,4.5,0.34,0.54,0.43875600000000003,0.22904499
8640,4.5,0.34,0.55,0.43444259999999996,0.20731187
8641,4.5,0.34,0.56,0.4301374,0.18754517
8642,4.5,0.34,0.57,0.0,0.16981496
8643,4.5,0.34,0.58,0.0,0.15411083
8644,4.5,0.34,0.59,0.0,0.14035729
8645,4.5,0.34,0.6,0.0,0.12842993
8646,4.5,0.34,0.61,0.0,0.11817314
8647,4.5,0.34,0.62,0.0,0.109415844
8648,4.5,0.34,0.63,0.0,0.10198396
8649,4.5,0.34,0.64,0.0,0.09570925
8650,4.5,0.34,0.65,0.0,0.090435125
8651,4.5,0.34,0.66,0.0,0.08602023
8652,4.5,0.34,0.67,0.0,0.08233944
8653,4.5,0.34,0.68,0.0,0.07928332
8654,4.5,0.34,0.69,0.0,0.07675752
8655,4.5,0.34,0.7,0.0,0.074681275
8656,4.5,0.34,0.71,0.0,0.07298577
8657,4.5,0.34,0.72,0.0,0.07161272
8658,4.5,0.34,0.73,0.0,0.070512705
8659,4.5,0.34,0.74,0.0,0.06964394
8660,4.5,0.34,0.75,0.0,0.06897101
8661,4.5,0.34,0.76,0.0,0.068464056
8662,4.5,0.34,0.77,0.0,0.06809774
8663,4.5,0.34,0.78,0.0,0.06785051
8664,4.5,0.34,0.79,0.0,0.06770414
8665,4.5,0.34,0.8,0.0,0.0676431
8666,4.5,0.34,0.81,0.0,0.06765414
8667,4.5,0.34,0.82,0.0,0.067726016
8668,4.5,0.34,0.83,0.0,0.06784902
8669,4.5,0.34,0.84,0.0,0.068014964
8670,4.5,0.34,0.85,0.0,0.0682167
8671,4.5,0.34,0.86,0.0,0.06844823
8672,4.5,0.34,0.87,0.0,0.06870435
8673,4.5,0.34,0.88,0.0,0.068980545
8674,4.5,0.34,0.89,0.0,0.06927298
8675,4.5,0.34,0.9,0.0,0.06957834
8676,4.5,0.34,0.91,0.0,0.06989384
8677,4.5,0.34,0.92,0.0,0.07021696
8678,4.5,0.34,0.93,0.0,0.070545636
8679,4.5,0.34,0.94,0.0,0.07087804
8680,4.5,0.34,0.95,0.0,0.07121264
8681,4.5,0.34,0.96,0.0,0.071548074
8682,4.5,0.34,0.97,0.0,0.07188322
8683,4.5,0.34,0.98,0.0,0.072217084
8684,4.5,0.34,0.99,0.0,0.072548844
8685,4.5,0.34,1.0,0.0,0.07287781
8687,4.5,0.35,0.01,0.9455703999999999,0.7983906
8688,4.5,0.35,0.02,0.9044131,0.81978977
8689,4.5,0.35,0.03,0.8712245999999999,0.8263035
8690,4.5,0.35,0.04,0.8433733,0.8254035
8691,4.5,0.35,0.05,0.8193531999999999,0.8235581
8692,4.5,0.35,0.06,0.7982191999999999,0.8214511
8693,4.5,0.35,0.07,0.7793379,0.81918967
8694,4.5,0.35,0.08,0.7622638,0.81681275
8695,4.5,0.35,0.09,0.7466713,0.81434155
8696,4.5,0.35,0.1,0.7323153,0.8117772
8697,4.5,0.35,0.11,0.7190064,0.80911595
8698,4.5,0.35,0.12,0.7065953,0.8063516
8699,4.5,0.35,0.13,0.6949621,0.8034752
8700,4.5,0.35,0.14,0.6840090999999999,0.80047673
8701,4.5,0.35,0.15,0.6736557,0.79734427
8702,4.5,0.35,0.16,0.6638345,0.794065
8703,4.5,0.35,0.17,0.6544886,0.7906245
8704,4.5,0.35,0.18,0.6455696,0.78700733
8705,4.5,0.35,0.19,0.6370357,0.78319615
8706,4.5,0.35,0.2,0.6288509,0.7791726
8707,4.5,0.35,0.21,0.6209839,0.7749161
8708,4.5,0.35,0.22,0.6134069000000001,0.7704045
8709,4.5,0.35,0.23,0.6060958000000001,0.7656133
8710,4.5,0.35,0.24,0.599029,0.7605161
8711,4.5,0.35,0.25,0.5921871,0.75508326
8712,4.5,0.35,0.26,0.5855531,0.74928284
8713,4.5,0.35,0.27,0.5791114,0.7430794
8714,4.5,0.35,0.28,0.5728481,0.7364345
8715,4.5,0.35,0.29,0.5667503,0.72930527
8716,4.5,0.35,0.3,0.5608066999999999,0.7216456
8717,4.5,0.35,0.31,0.5550066,0.7134044
8718,4.5,0.35,0.32,0.5493403,0.7045266
8719,4.5,0.35,0.33,0.5437991,0.69495213
8720,4.5,0.35,0.34,0.5383745,0.6846163
8721,4.5,0.35,0.35,0.5330590999999999,0.6734503
8722,4.5,0.35,0.36,0.5278457,0.6613815
8723,4.5,0.35,0.37,0.5227278000000001,0.64833343
8724,4.5,0.35,0.38,0.5176992,0.6342292
8725,4.5,0.35,0.39,0.5127541,0.61899155
8726,4.5,0.35,0.4,0.5078871,0.6025471
8727,4.5,0.35,0.41,0.503093,0.58482975
8728,4.5,0.35,0.42,0.498367,0.5657869
8729,4.5,0.35,0.43,0.4937044,0.5453841
8730,4.5,0.35,0.44,0.4891008,0.52361476
8731,4.5,0.35,0.45,0.48455190000000004,0.50050676
8732,4.5,0.35,0.46,0.4800537,0.47613364
8733,4.5,0.35,0.47,0.4756022,0.45061955
8734,4.5,0.35,0.48,0.47119350000000004,0.42414954
8735,4.5,0.35,0.49,0.46682399999999996,0.39696905
8736,4.5,0.35,0.5,0.46248999999999996,0.3693815
8737,4.5,0.35,0.51,0.4581878,0.34173948
8738,4.5,0.35,0.52,0.45391390000000004,0.31442833
8739,4.5,0.35,0.53,0.4496647,0.28784123
8740,4.5,0.35,0.54,0.4454367,0.26235506
8741,4.5,0.35,0.55,0.44122609999999995,0.23830396
8742,4.5,0.35,0.56,0.4370294,0.215956
8743,4.5,0.35,0.57,0.43284279999999997,0.1954991
8744,4.5,0.35,0.58,0.4286624,0.1770361
8745,4.5,0.35,0.59,0.0,0.16058789
8746,4.5,0.35,0.6,0.0,0.14610521
8747,4.5,0.35,0.61,0.0,0.13348411
8748,4.5,0.35,0.62,0.0,0.1225828
8749,4.5,0.35,0.63,0.0,0.11323798
8750,4.5,0.35,0.64,0.0,0.105278835
8751,4.5,0.35,0.65,0.0,0.09853654
8752,4.5,0.35,0.66,0.0,0.092851795
8753,4.5,0.35,0.67,0.0,0.08807875
8754,4.5,0.35,0.68,0.0,0.08408695
8755,4.5,0.35,0.69,0.0,0.0807617
8756,4.5,0.35,0.7,0.0,0.078003496
8757,4.5,0.35,0.71,0.0,0.07572672
8758,4.5,0.35,0.72,0.0,0.073858306
8759,4.5,0.35,0.73,0.0,0.07233614
8760,4.5,0.35,0.74,0.0,0.071107395
8761,4.5,0.35,0.75,0.0,0.07012737
8762,4.5,0.35,0.76,0.0,0.06935829
8763,4.5,0.35,0.77,0.0,0.06876808
8764,4.5,0.35,0.78,0.0,0.068329595
8765,4.5,0.35,0.79,0.0,0.06801977
8766,4.5,0.35,0.8,0.0,0.067819074
8767,4.5,0.35,0.81,0.0,0.06771081
8768,4.5,0.35,0.82,0.0,0.06768084
8769,4.5,0.35,0.83,0.0,0.067717016
8770,4.5,0.35,0.84,0.0,0.06780897
8771,4.5,0.35,0.85,0.0,0.067947894
8772,4.5,0.35,0.86,0.0,0.068126194
8773,4.5,0.35,0.87,0.0,0.06833735
8774,4.5,0.35,0.88,0.0,0.06857577
8775,4.5,0.35,0.89,0.0,0.06883664
8776,4.5,0.35,0.9,0.0,0.06911584
8777,4.5,0.35,0.91,0.0,0.06940979
8778,4.5,0.35,0.92,0.0,0.06971547
8779,4.5,0.35,0.93,0.0,0.070030205
8780,4.5,0.35,0.94,0.0,0.070351705
8781,4.5,0.35,0.95,0.0,0.070678085
8782,4.5,0.35,0.96,0.0,0.07100759
8783,4.5,0.35,0.97,0.0,0.07133879
8784,4.5,0.35,0.98,0.0,0.0716705
8785,4.5,0.35,0.99,0.0,0.07200157
8786,4.5,0.35,1.0,0.0,0.07233117
8788,4.5,0.36,0.01,0.946868,0.8011794
8789,4.5,0.36,0.02,0.9064581,0.821397
8790,4.5,0.36,0.03,0.8737599,0.8276219
8791,4.5,0.36,0.04,0.8462573,0.8267959
8792,4.5,0.36,0.05,0.8224994000000001,0.8250567
8793,4.5,0.36,0.06,0.8015708,0.8230683
8794,4.5,0.36,0.07,0.7828558000000001,0.82093614
8795,4.5,0.36,0.08,0.7659199999999999,0.81869686
8796,4.5,0.36,0.09,0.7504451,0.81637174
8797,4.5,0.36,0.1,0.7361908,0.81396216
8798,4.5,0.36,0.11,0.7229715999999999,0.8114653
8799,4.5,0.36,0.12,0.7106405,0.80887544
8800,4.5,0.36,0.13,0.6990798,0.8061848
8801,4.5,0.36,0.14,0.6881933000000001,0.8033843
8802,4.5,0.36,0.15,0.6779014,0.8004634
8803,4.5,0.36,0.16,0.6681377,0.7974104
